Sunday,13,September,2026,21:20:26:00009-VCID:79F958E3F8D95B5B8C-802C,VCDS Version: Release 23.3.1 (x64),Data version: 20230421 DS346.2
03L 906 023 TB,ADVMB,R4 1.6l TDI   H43 9979,
,,G003,F0,G006,F0,G012,F0,G015,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,

Marker,TIME,Loc. IDE00021,TIME,Loc. IDE00075,TIME,Loc. IDE00086,TIME,Loc. IDE00100-ENG101842,,,,,,,,,,,,,,,,,
,57.18,1703,57.18,43,57.19,26.7,57.19,26.66,,,,,,,,,,,,,,,,,
,57.37,1695,57.37,42,57.37,26.7,57.37,26.75,,,,,,,,,,,,,,,,,
,57.57,1701,57.58,43,57.58,26.7,57.58,25.69,,,,,,,,,,,,,,,,,
,57.78,1699,57.78,43,57.79,26.7,57.79,25.81,,,,,,,,,,,,,,,,,
,57.98,1700,57.98,43,57.98,26.7,57.98,26.19,,,,,,,,,,,,,,,,,
,58.18,1700,58.18,43,58.18,26.7,58.18,25.53,,,,,,,,,,,,,,,,,
,58.38,1698,58.38,43,58.39,26.3,58.39,25.59,,,,,,,,,,,,,,,,,
,58.59,1696,58.60,43,58.60,26.3,58.60,25.63,,,,,,,,,,,,,,,,,
,58.81,1699,58.82,43,58.82,26.3,58.82,25.78,,,,,,,,,,,,,,,,,
,59.03,1694,59.04,42,59.04,26.3,59.04,25.84,,,,,,,,,,,,,,,,,
,59.24,1698,59.24,43,59.24,26.3,59.25,25.25,,,,,,,,,,,,,,,,,
,59.45,1694,59.45,43,59.46,26.3,59.46,25.78,,,,,,,,,,,,,,,,,
,59.65,1689,59.65,43,59.66,26.3,59.66,26.59,,,,,,,,,,,,,,,,,
,59.85,1689,59.85,42,59.86,26.3,59.86,26.44,,,,,,,,,,,,,,,,,
,60.05,1691,60.06,43,60.06,26.3,60.06,25.88,,,,,,,,,,,,,,,,,
,60.25,1692,60.26,43,60.26,26.3,60.26,25.16,,,,,,,,,,,,,,,,,
,60.46,1692,60.47,43,60.47,26.3,60.47,26.47,,,,,,,,,,,,,,,,,
,60.66,1688,60.66,42,60.67,26.3,60.67,25.50,,,,,,,,,,,,,,,,,
,60.86,1691,60.87,42,60.87,26.3,60.87,26.00,,,,,,,,,,,,,,,,,
,61.07,1687,61.08,43,61.08,26.3,61.08,26.91,,,,,,,,,,,,,,,,,
,61.27,1685,61.27,42,61.28,26.3,61.28,26.75,,,,,,,,,,,,,,,,,
,61.48,1685,61.49,42,61.49,26.3,61.49,27.16,,,,,,,,,,,,,,,,,
,61.67,1690,61.68,42,61.68,26.3,61.68,25.53,,,,,,,,,,,,,,,,,
,61.86,1691,61.87,42,61.87,26.3,61.87,25.94,,,,,,,,,,,,,,,,,
,62.06,1684,62.07,42,62.07,26.3,62.07,26.69,,,,,,,,,,,,,,,,,
,62.25,1686,62.25,42,62.26,26.3,62.26,26.50,,,,,,,,,,,,,,,,,
,62.46,1689,62.46,42,62.47,26.3,62.47,25.28,,,,,,,,,,,,,,,,,
,62.64,1687,62.64,42,62.65,26.3,62.65,26.09,,,,,,,,,,,,,,,,,
,62.83,1683,62.83,42,62.84,26.3,62.84,25.84,,,,,,,,,,,,,,,,,
,63.03,1683,63.04,42,63.04,26.3,63.04,26.31,,,,,,,,,,,,,,,,,
,63.23,1680,63.24,42,63.24,26.3,63.24,26.34,,,,,,,,,,,,,,,,,
,63.42,1678,63.42,42,63.43,26.3,63.43,26.94,,,,,,,,,,,,,,,,,
,63.62,1674,63.62,42,63.63,26.3,63.63,27.16,,,,,,,,,,,,,,,,,
,63.82,1677,63.82,42,63.83,26.3,63.83,26.00,,,,,,,,,,,,,,,,,
,64.02,1682,64.02,42,64.03,26.3,64.03,25.50,,,,,,,,,,,,,,,,,
,64.23,1678,64.23,42,64.24,26.3,64.24,26.50,,,,,,,,,,,,,,,,,
,64.43,1677,64.43,42,64.44,26.3,64.44,26.00,,,,,,,,,,,,,,,,,
,64.63,1670,64.64,42,64.64,26.3,64.64,26.66,,,,,,,,,,,,,,,,,
,64.84,1672,64.85,42,64.85,26.3,64.85,27.09,,,,,,,,,,,,,,,,,
,65.04,1668,65.05,42,65.05,26.3,65.05,27.03,,,,,,,,,,,,,,,,,
,65.24,1671,65.24,42,65.25,26.3,65.25,26.38,,,,,,,,,,,,,,,,,
,65.44,1673,65.45,42,65.45,26.3,65.45,25.91,,,,,,,,,,,,,,,,,
,65.64,1674,65.64,42,65.64,26.3,65.64,26.50,,,,,,,,,,,,,,,,,
,65.83,1681,65.83,42,65.84,26.3,65.84,26.22,,,,,,,,,,,,,,,,,
,66.03,1675,66.03,42,66.04,26.3,66.04,26.31,,,,,,,,,,,,,,,,,
,66.22,1672,66.22,42,66.23,26.3,66.23,26.56,,,,,,,,,,,,,,,,,
,66.42,1672,66.42,42,66.43,26.3,66.43,27.13,,,,,,,,,,,,,,,,,
,66.61,1672,66.62,42,66.62,26.3,66.62,26.44,,,,,,,,,,,,,,,,,
,66.81,1680,66.81,42,66.82,26.3,66.82,25.50,,,,,,,,,,,,,,,,,
,66.99,1679,66.99,42,66.99,26.3,66.99,26.69,,,,,,,,,,,,,,,,,
,67.18,1672,67.18,42,67.19,26.3,67.19,26.84,,,,,,,,,,,,,,,,,
,67.37,1674,67.37,42,67.38,26.3,67.38,25.25,,,,,,,,,,,,,,,,,
,67.56,1668,67.57,42,67.57,25.9,67.57,26.72,,,,,,,,,,,,,,,,,
,67.76,1673,67.76,42,67.77,25.5,67.77,23.53,,,,,,,,,,,,,,,,,
,67.96,1673,67.96,42,67.97,24.3,67.97,20.63,,,,,,,,,,,,,,,,,
,68.14,1665,68.14,42,68.14,23.5,68.14,19.25,,,,,,,,,,,,,,,,,
,68.35,1644,68.36,42,68.36,20.4,68.36,12.47,,,,,,,,,,,,,,,,,
,68.56,1634,68.57,41,68.57,16.9,68.57,0.00,,,,,,,,,,,,,,,,,
,68.76,1644,68.76,41,68.77,14.5,68.77,0.00,,,,,,,,,,,,,,,,,
,68.97,1652,68.97,41,68.98,14.5,68.98,0.00,,,,,,,,,,,,,,,,,
,69.16,1636,69.16,41,69.17,14.5,69.17,0.00,,,,,,,,,,,,,,,,,
,69.36,1614,69.36,40,69.37,14.5,69.37,0.00,,,,,,,,,,,,,,,,,
,69.57,1575,69.58,40,69.58,14.5,69.58,0.00,,,,,,,,,,,,,,,,,
,69.77,1558,69.78,39,69.78,14.5,69.78,0.00,,,,,,,,,,,,,,,,,
,69.98,1544,69.99,39,69.99,14.5,69.99,0.00,,,,,,,,,,,,,,,,,
,70.17,1534,70.17,39,70.17,14.5,70.17,0.00,,,,,,,,,,,,,,,,,
,70.36,1525,70.36,38,70.37,14.5,70.37,0.00,,,,,,,,,,,,,,,,,
,70.56,1519,70.56,38,70.57,14.5,70.57,0.00,,,,,,,,,,,,,,,,,
,70.75,1499,70.75,38,70.76,14.5,70.76,0.00,,,,,,,,,,,,,,,,,
,70.95,1487,70.96,37,70.96,14.5,70.96,0.00,,,,,,,,,,,,,,,,,
,71.14,1471,71.14,37,71.15,14.5,71.15,0.00,,,,,,,,,,,,,,,,,
,71.34,1458,71.35,37,71.35,14.5,71.35,0.00,,,,,,,,,,,,,,,,,
,71.53,1441,71.54,36,71.54,14.5,71.54,0.00,,,,,,,,,,,,,,,,,
,71.73,1425,71.73,36,71.74,14.5,71.74,0.00,,,,,,,,,,,,,,,,,
,71.92,1412,71.92,36,71.93,14.5,71.93,0.00,,,,,,,,,,,,,,,,,
,72.11,1399,72.12,35,72.12,14.5,72.12,0.00,,,,,,,,,,,,,,,,,
,72.31,1386,72.32,35,72.32,14.5,72.32,0.00,,,,,,,,,,,,,,,,,
,72.49,1374,72.49,34,72.49,14.5,72.49,0.00,,,,,,,,,,,,,,,,,
,72.69,1360,72.69,34,72.69,14.5,72.70,0.00,,,,,,,,,,,,,,,,,
,72.89,1344,72.89,34,72.90,14.5,72.90,0.00,,,,,,,,,,,,,,,,,
,73.07,1332,73.07,34,73.08,15.3,73.08,0.00,,,,,,,,,,,,,,,,,
,73.26,1320,73.26,33,73.27,17.6,73.27,0.00,,,,,,,,,,,,,,,,,
,73.47,1312,73.47,33,73.47,19.2,73.47,4.19,,,,,,,,,,,,,,,,,
,73.67,1290,73.68,33,73.68,20.8,73.68,15.00,,,,,,,,,,,,,,,,,
,73.87,1302,73.87,32,73.88,22.0,73.88,21.09,,,,,,,,,,,,,,,,,
,74.07,1322,74.07,32,74.08,22.7,74.08,25.69,,,,,,,,,,,,,,,,,
,74.27,1259,74.28,32,74.28,23.1,74.28,30.16,,,,,,,,,,,,,,,,,
,74.48,1309,74.48,32,74.48,23.5,74.49,29.81,,,,,,,,,,,,,,,,,
,74.68,1293,74.68,32,74.69,23.5,74.69,32.13,,,,,,,,,,,,,,,,,
,74.88,1298,74.88,32,74.89,23.9,74.89,34.78,,,,,,,,,,,,,,,,,
,75.08,1291,75.08,33,75.09,25.9,75.09,40.50,,,,,,,,,,,,,,,,,
,75.28,1302,75.28,32,75.29,26.3,75.29,41.59,,,,,,,,,,,,,,,,,
,75.48,1304,75.48,33,75.49,26.3,75.49,41.50,,,,,,,,,,,,,,,,,
,75.67,1303,75.68,33,75.68,26.3,75.68,41.47,,,,,,,,,,,,,,,,,
,75.86,1304,75.86,33,75.87,26.3,75.87,41.31,,,,,,,,,,,,,,,,,
,76.06,1312,76.06,33,76.07,26.7,76.07,41.66,,,,,,,,,,,,,,,,,
,76.25,1316,76.26,33,76.26,26.7,76.26,41.53,,,,,,,,,,,,,,,,,
,76.46,1310,76.47,33,76.47,26.7,76.47,41.53,,,,,,,,,,,,,,,,,
,76.68,1313,76.68,33,76.68,26.7,76.68,41.56,,,,,,,,,,,,,,,,,
,76.88,1318,76.88,33,76.89,26.7,76.89,41.31,,,,,,,,,,,,,,,,,
,77.08,1330,77.09,34,77.09,26.7,77.09,41.50,,,,,,,,,,,,,,,,,
,77.29,1329,77.29,33,77.30,26.7,77.30,41.28,,,,,,,,,,,,,,,,,
,77.50,1336,77.51,34,77.51,27.1,77.51,41.00,,,,,,,,,,,,,,,,,
,77.71,1345,77.71,34,77.71,27.1,77.72,41.59,,,,,,,,,,,,,,,,,
,77.90,1349,77.90,34,77.91,27.5,77.91,41.31,,,,,,,,,,,,,,,,,
,78.10,1351,78.10,34,78.11,27.5,78.11,41.22,,,,,,,,,,,,,,,,,
,78.30,1354,78.31,34,78.31,27.5,78.31,41.56,,,,,,,,,,,,,,,,,
,78.50,1360,78.51,34,78.51,27.5,78.51,42.47,,,,,,,,,,,,,,,,,
,78.72,1369,78.72,34,78.72,27.8,78.72,42.22,,,,,,,,,,,,,,,,,
,78.91,1366,78.91,34,78.92,28.2,78.92,43.97,,,,,,,,,,,,,,,,,
,79.11,1379,79.12,34,79.12,28.6,79.12,44.19,,,,,,,,,,,,,,,,,
,79.31,1374,79.32,34,79.32,28.6,79.32,44.00,,,,,,,,,,,,,,,,,
,79.50,1371,79.51,35,79.51,28.6,79.51,43.97,,,,,,,,,,,,,,,,,
,79.71,1371,79.71,34,79.71,28.6,79.71,43.94,,,,,,,,,,,,,,,,,
,79.91,1389,79.91,35,79.92,28.6,79.92,43.25,,,,,,,,,,,,,,,,,
,80.11,1396,80.12,35,80.12,28.6,80.12,42.84,,,,,,,,,,,,,,,,,
,80.31,1399,80.31,35,80.32,28.6,80.32,42.66,,,,,,,,,,,,,,,,,
,80.50,1404,80.51,35,80.51,28.6,80.51,42.34,,,,,,,,,,,,,,,,,
,80.71,1401,80.71,35,80.71,28.6,80.71,42.34,,,,,,,,,,,,,,,,,
,80.89,1404,80.89,35,80.90,28.6,80.90,42.06,,,,,,,,,,,,,,,,,
,81.07,1403,81.07,35,81.08,28.6,81.08,42.03,,,,,,,,,,,,,,,,,
,81.26,1409,81.26,36,81.27,28.6,81.27,41.66,,,,,,,,,,,,,,,,,
,81.46,1416,81.46,36,81.46,28.6,81.46,41.31,,,,,,,,,,,,,,,,,
,81.65,1419,81.66,35,81.66,28.6,81.66,41.13,,,,,,,,,,,,,,,,,
,81.85,1428,81.85,36,81.86,28.6,81.86,40.63,,,,,,,,,,,,,,,,,
,82.05,1430,82.05,36,82.06,28.6,82.06,40.53,,,,,,,,,,,,,,,,,
,82.26,1426,82.26,36,82.27,28.6,82.27,40.44,,,,,,,,,,,,,,,,,
,82.46,1437,82.47,36,82.47,28.6,82.47,39.97,,,,,,,,,,,,,,,,,
,82.66,1438,82.66,36,82.67,28.6,82.67,39.88,,,,,,,,,,,,,,,,,
,82.86,1444,82.86,36,82.87,28.6,82.87,39.53,,,,,,,,,,,,,,,,,
,83.06,1446,83.06,36,83.07,28.6,83.07,39.41,,,,,,,,,,,,,,,,,
,83.26,1441,83.26,36,83.27,28.6,83.27,39.81,,,,,,,,,,,,,,,,,
,83.45,1449,83.46,36,83.46,28.6,83.46,38.66,,,,,,,,,,,,,,,,,
,83.64,1448,83.65,36,83.65,28.6,83.65,39.09,,,,,,,,,,,,,,,,,
,83.85,1457,83.85,37,83.86,28.2,83.86,37.88,,,,,,,,,,,,,,,,,
,84.05,1460,84.05,37,84.05,28.2,84.05,38.47,,,,,,,,,,,,,,,,,
,84.26,1457,84.27,37,84.27,28.2,84.27,37.81,,,,,,,,,,,,,,,,,
,84.45,1461,84.45,37,84.45,28.2,84.45,37.75,,,,,,,,,,,,,,,,,
,84.64,1460,84.64,37,84.65,28.2,84.65,37.91,,,,,,,,,,,,,,,,,
,84.84,1462,84.84,37,84.85,28.2,84.85,37.53,,,,,,,,,,,,,,,,,
,85.03,1464,85.03,37,85.04,28.2,85.04,37.41,,,,,,,,,,,,,,,,,
,85.24,1462,85.24,37,85.25,28.2,85.25,38.00,,,,,,,,,,,,,,,,,
,85.42,1466,85.42,37,85.43,28.2,85.43,37.16,,,,,,,,,,,,,,,,,
,85.61,1472,85.61,37,85.62,28.2,85.62,36.91,,,,,,,,,,,,,,,,,
,85.81,1464,85.81,37,85.82,27.5,85.82,26.06,,,,,,,,,,,,,,,,,
,86.01,1331,86.02,37,86.02,14.5,86.02,2.28,,,,,,,,,,,,,,,,,
,86.21,1065,86.21,37,86.22,14.5,86.22,14.06,,,,,,,,,,,,,,,,,
,86.41,979,86.41,37,86.42,14.5,86.42,21.38,,,,,,,,,,,,,,,,,
,86.61,942,86.62,36,86.62,14.5,86.62,21.19,,,,,,,,,,,,,,,,,
,86.81,896,86.81,36,86.82,14.5,86.82,28.94,,,,,,,,,,,,,,,,,
,87.00,903,87.01,36,87.01,14.5,87.01,28.69,,,,,,,,,,,,,,,,,
,87.20,903,87.20,36,87.21,14.5,87.21,28.81,,,,,,,,,,,,,,,,,
,87.39,909,87.40,36,87.40,14.5,87.40,27.81,,,,,,,,,,,,,,,,,
,87.59,923,87.59,36,87.60,14.5,87.60,25.22,,,,,,,,,,,,,,,,,
,87.78,808,87.78,36,87.79,14.5,87.79,0.00,,,,,,,,,,,,,,,,,
,87.99,587,87.99,36,88.00,14.5,88.00,13.50,,,,,,,,,,,,,,,,,
,88.18,453,88.18,36,88.19,14.5,88.19,131.00,,,,,,,,,,,,,,,,,
,88.38,1076,88.39,36,88.39,14.5,88.39,60.22,,,,,,,,,,,,,,,,,
,88.59,1303,88.60,35,88.60,14.5,88.60,0.00,,,,,,,,,,,,,,,,,
,88.78,1074,88.79,35,88.79,14.5,88.79,22.19,,,,,,,,,,,,,,,,,
,89.00,1112,89.00,35,89.01,14.5,89.01,18.25,,,,,,,,,,,,,,,,,
,89.20,1176,89.21,35,89.21,14.5,89.21,15.00,,,,,,,,,,,,,,,,,
,89.40,1233,89.41,35,89.41,14.5,89.41,15.00,,,,,,,,,,,,,,,,,
,89.60,1251,89.61,35,89.61,14.5,89.61,15.00,,,,,,,,,,,,,,,,,
,89.81,1252,89.81,35,89.82,14.5,89.82,15.00,,,,,,,,,,,,,,,,,
,90.01,1264,90.01,35,90.02,14.5,90.02,15.00,,,,,,,,,,,,,,,,,
,90.21,1312,90.21,34,90.22,14.5,90.22,0.00,,,,,,,,,,,,,,,,,
,90.41,1068,90.42,34,90.42,14.5,90.42,22.25,,,,,,,,,,,,,,,,,
,90.61,1090,90.61,34,90.62,14.5,90.62,15.00,,,,,,,,,,,,,,,,,
,90.81,1081,90.82,34,90.82,14.5,90.82,14.69,,,,,,,,,,,,,,,,,
,91.02,1067,91.03,34,91.03,14.5,91.03,13.09,,,,,,,,,,,,,,,,,
,91.23,1039,91.23,34,91.23,27.8,91.23,58.47,,,,,,,,,,,,,,,,,
,91.42,1442,91.42,34,91.42,14.5,91.42,0.00,,,,,,,,,,,,,,,,,
,91.61,1327,91.62,33,91.62,14.5,91.62,49.41,,,,,,,,,,,,,,,,,
,91.81,1690,91.82,33,91.82,40.0,91.82,9.50,,,,,,,,,,,,,,,,,
,92.02,1662,92.02,33,92.03,14.5,92.03,0.66,,,,,,,,,,,,,,,,,
,92.23,1605,92.23,33,92.23,15.7,92.24,0.00,,,,,,,,,,,,,,,,,
,92.42,1598,92.42,32,92.43,18.4,92.43,0.00,,,,,,,,,,,,,,,,,
,92.61,1633,92.61,32,92.62,19.2,92.62,12.84,,,,,,,,,,,,,,,,,
,92.81,1888,92.81,31,92.82,23.9,92.82,15.22,,,,,,,,,,,,,,,,,
,93.01,2132,93.01,31,93.01,24.3,93.01,17.91,,,,,,,,,,,,,,,,,
,93.20,2049,93.20,31,93.21,24.7,93.21,18.09,,,,,,,,,,,,,,,,,
,93.39,2059,93.39,31,93.40,26.3,93.40,22.25,,,,,,,,,,,,,,,,,
,93.60,2064,93.60,31,93.60,32.2,93.60,42.09,,,,,,,,,,,,,,,,,
,93.81,2075,93.81,31,93.82,33.7,93.82,54.63,,,,,,,,,,,,,,,,,
,94.01,2098,94.02,32,94.02,37.6,94.02,81.59,,,,,,,,,,,,,,,,,
,94.21,2135,94.21,32,94.22,41.2,94.22,97.97,,,,,,,,,,,,,,,,,
,94.41,2160,94.41,32,94.42,42.7,94.42,106.69,,,,,,,,,,,,,,,,,
,94.61,2203,94.61,33,94.62,42.7,94.62,104.06,,,,,,,,,,,,,,,,,
,94.81,2238,94.82,34,94.82,41.2,94.82,90.69,,,,,,,,,,,,,,,,,
,95.02,2259,95.02,34,95.03,35.7,95.03,64.38,,,,,,,,,,,,,,,,,
,95.23,2279,95.23,34,95.23,16.5,95.24,0.00,,,,,,,,,,,,,,,,,
,95.42,2109,95.42,34,95.43,14.5,95.43,1.53,,,,,,,,,,,,,,,,,
,95.61,1837,95.61,34,95.62,14.5,95.62,0.00,,,,,,,,,,,,,,,,,
,95.81,1548,95.81,34,95.82,14.5,95.82,0.00,,,,,,,,,,,,,,,,,
,96.00,1260,96.00,34,96.01,14.5,96.01,0.00,,,,,,,,,,,,,,,,,
,96.20,1015,96.20,34,96.21,17.3,96.21,15.63,,,,,,,,,,,,,,,,,
,96.39,1017,96.40,34,96.40,22.4,96.40,37.06,,,,,,,,,,,,,,,,,
,96.59,1379,96.59,33,96.60,24.7,96.60,44.19,,,,,,,,,,,,,,,,,
,96.77,1455,96.77,34,96.77,25.5,96.78,52.47,,,,,,,,,,,,,,,,,
,96.98,1333,96.98,34,96.99,25.5,96.99,42.97,,,,,,,,,,,,,,,,,
,97.18,1342,97.18,34,97.19,27.1,97.19,40.31,,,,,,,,,,,,,,,,,
,97.38,1343,97.38,34,97.38,27.5,97.38,41.69,,,,,,,,,,,,,,,,,
,97.59,1353,97.60,34,97.60,27.5,97.60,41.69,,,,,,,,,,,,,,,,,
,97.77,1358,97.78,34,97.78,27.5,97.78,41.44,,,,,,,,,,,,,,,,,
,97.97,1362,97.97,34,97.97,27.5,97.98,41.19,,,,,,,,,,,,,,,,,
,98.15,1367,98.15,34,98.16,27.5,98.16,40.94,,,,,,,,,,,,,,,,,
,98.34,1369,98.34,34,98.34,27.5,98.34,40.63,,,,,,,,,,,,,,,,,
,98.53,1374,98.53,34,98.54,27.5,98.54,40.34,,,,,,,,,,,,,,,,,
,98.71,1378,98.71,35,98.72,27.5,98.72,40.09,,,,,,,,,,,,,,,,,
,98.90,1386,98.91,35,98.91,27.5,98.91,39.63,,,,,,,,,,,,,,,,,
,99.10,1390,99.10,35,99.11,27.5,99.11,39.38,,,,,,,,,,,,,,,,,
,99.31,1393,99.31,35,99.32,27.5,99.32,39.13,,,,,,,,,,,,,,,,,
,99.52,1403,99.52,35,99.53,27.5,99.53,39.03,,,,,,,,,,,,,,,,,
,99.71,1406,99.71,36,99.72,27.5,99.72,38.63,,,,,,,,,,,,,,,,,
,99.91,1410,99.92,35,99.92,27.5,99.92,38.34,,,,,,,,,,,,,,,,,
,100.11,1421,100.11,36,100.12,27.5,100.12,37.75,,,,,,,,,,,,,,,,,
,100.32,1427,100.33,36,100.33,27.5,100.33,37.50,,,,,,,,,,,,,,,,,
,100.52,1437,100.52,36,100.53,27.5,100.53,36.53,,,,,,,,,,,,,,,,,
,100.72,1438,100.72,36,100.73,27.5,100.73,36.63,,,,,,,,,,,,,,,,,
,100.93,1449,100.93,36,100.94,27.5,100.94,35.19,,,,,,,,,,,,,,,,,
,101.13,1450,101.13,36,101.14,27.5,101.14,35.53,,,,,,,,,,,,,,,,,
,101.33,1456,101.34,36,101.34,27.5,101.34,35.41,,,,,,,,,,,,,,,,,
,101.53,1463,101.53,37,101.53,27.5,101.54,34.84,,,,,,,,,,,,,,,,,
,101.72,1463,101.72,37,101.73,27.5,101.73,35.19,,,,,,,,,,,,,,,,,
,101.93,1471,101.93,37,101.94,27.5,101.94,34.56,,,,,,,,,,,,,,,,,
,102.13,1476,102.14,37,102.14,27.8,102.14,34.69,,,,,,,,,,,,,,,,,
,102.33,1485,102.34,37,102.34,27.8,102.34,34.53,,,,,,,,,,,,,,,,,
,102.53,1480,102.53,37,102.54,27.8,102.54,36.25,,,,,,,,,,,,,,,,,
,102.73,1495,102.74,38,102.74,28.2,102.74,34.56,,,,,,,,,,,,,,,,,
,102.92,1502,102.93,38,102.93,28.2,102.93,35.44,,,,,,,,,,,,,,,,,
,103.13,1515,103.14,38,103.14,28.2,103.14,33.91,,,,,,,,,,,,,,,,,
,103.33,1523,103.34,38,103.34,28.2,103.34,34.66,,,,,,,,,,,,,,,,,
,103.53,1529,103.53,38,103.54,28.2,103.54,33.59,,,,,,,,,,,,,,,,,
,103.73,1539,103.74,38,103.74,28.2,103.74,33.91,,,,,,,,,,,,,,,,,
,103.92,1540,103.92,39,103.93,28.2,103.93,32.97,,,,,,,,,,,,,,,,,
,104.11,1545,104.12,39,104.12,28.2,104.12,33.78,,,,,,,,,,,,,,,,,
,104.31,1551,104.31,39,104.32,29.0,104.32,35.91,,,,,,,,,,,,,,,,,
,104.51,1558,104.51,39,104.52,29.8,104.52,37.63,,,,,,,,,,,,,,,,,
,104.71,1570,104.72,39,104.72,31.0,104.72,58.94,,,,,,,,,,,,,,,,,
,104.91,1583,104.91,40,104.92,36.5,104.92,93.56,,,,,,,,,,,,,,,,,
,105.11,1595,105.12,40,105.12,42.0,105.12,126.00,,,,,,,,,,,,,,,,,
,105.31,1620,105.32,41,105.32,47.5,105.32,158.75,,,,,,,,,,,,,,,,,
,105.52,1647,105.53,41,105.53,53.3,105.53,166.38,,,,,,,,,,,,,,,,,
,105.72,1671,105.73,42,105.73,58.4,105.73,172.28,,,,,,,,,,,,,,,,,
,105.92,1700,105.92,43,105.92,61.2,105.92,181.47,,,,,,,,,,,,,,,,,
,106.11,1715,106.12,43,106.12,62.0,106.12,191.69,,,,,,,,,,,,,,,,,
,106.31,1747,106.31,44,106.32,67.8,106.32,202.94,,,,,,,,,,,,,,,,,
,106.49,1782,106.50,44,106.50,71.0,106.50,211.09,,,,,,,,,,,,,,,,,
,106.68,1812,106.68,45,106.69,72.9,106.69,220.25,,,,,,,,,,,,,,,,,
,106.87,1835,106.88,46,106.88,75.3,106.88,232.91,,,,,,,,,,,,,,,,,
,107.07,1886,107.07,47,107.08,78.0,107.08,249.94,,,,,,,,,,,,,,,,,
,107.28,1940,107.29,49,107.29,78.4,107.29,314.31,,,,,,,,,,,,,,,,,
,107.49,1981,107.49,50,107.50,78.4,107.50,339.00,,,,,,,,,,,,,,,,,
,107.70,2055,107.70,52,107.71,78.4,107.71,336.09,,,,,,,,,,,,,,,,,
,107.89,2093,107.90,52,107.90,78.4,107.90,337.50,,,,,,,,,,,,,,,,,
,108.10,2150,108.11,54,108.11,78.4,108.11,337.09,,,,,,,,,,,,,,,,,
,108.30,2216,108.31,55,108.31,78.4,108.31,336.53,,,,,,,,,,,,,,,,,
,108.51,2269,108.51,57,108.52,78.4,108.52,336.59,,,,,,,,,,,,,,,,,
,108.71,2328,108.72,58,108.72,78.4,108.72,336.41,,,,,,,,,,,,,,,,,
,108.91,2383,108.91,60,108.92,78.4,108.92,336.19,,,,,,,,,,,,,,,,,
,109.11,2438,109.12,61,109.12,78.4,109.12,336.00,,,,,,,,,,,,,,,,,
,109.31,2497,109.31,62,109.32,78.4,109.32,335.63,,,,,,,,,,,,,,,,,
,109.50,2546,109.51,64,109.51,78.4,109.51,335.59,,,,,,,,,,,,,,,,,
,109.69,2594,109.70,65,109.70,78.4,109.70,335.44,,,,,,,,,,,,,,,,,
,109.89,2651,109.90,66,109.90,78.4,109.90,334.91,,,,,,,,,,,,,,,,,
,110.09,2700,110.09,68,110.10,78.4,110.10,335.94,,,,,,,,,,,,,,,,,
,110.28,2753,110.28,69,110.29,78.4,110.29,336.44,,,,,,,,,,,,,,,,,
,110.48,2802,110.48,70,110.49,78.4,110.49,333.97,,,,,,,,,,,,,,,,,
,110.67,2861,110.67,72,110.68,78.4,110.68,334.09,,,,,,,,,,,,,,,,,
,110.85,2898,110.86,73,110.86,78.4,110.86,335.63,,,,,,,,,,,,,,,,,
,111.04,2958,111.04,74,111.05,78.4,111.05,331.94,,,,,,,,,,,,,,,,,
,111.23,3004,111.24,75,111.24,78.4,111.24,334.34,,,,,,,,,,,,,,,,,
,111.42,3054,111.43,77,111.43,78.4,111.43,332.66,,,,,,,,,,,,,,,,,
,111.61,3096,111.62,78,111.62,78.4,111.62,334.06,,,,,,,,,,,,,,,,,
,111.82,3147,111.83,79,111.83,78.4,111.83,334.13,,,,,,,,,,,,,,,,,
,112.03,3201,112.03,80,112.04,78.4,112.04,332.47,,,,,,,,,,,,,,,,,
,112.23,3247,112.24,81,112.24,78.0,112.24,334.22,,,,,,,,,,,,,,,,,
,112.43,3297,112.43,83,112.44,78.4,112.44,333.00,,,,,,,,,,,,,,,,,
,112.63,3346,112.64,84,112.64,78.4,112.64,333.19,,,,,,,,,,,,,,,,,
,112.83,3395,112.84,85,112.84,78.4,112.84,332.78,,,,,,,,,,,,,,,,,
,113.04,3436,113.05,86,113.05,78.4,113.05,332.66,,,,,,,,,,,,,,,,,
,113.23,3485,113.23,87,113.24,78.4,113.24,332.38,,,,,,,,,,,,,,,,,
,113.42,3530,113.43,89,113.43,78.4,113.43,332.63,,,,,,,,,,,,,,,,,
,113.63,3580,113.64,90,113.64,78.4,113.64,330.97,,,,,,,,,,,,,,,,,
,113.83,3615,113.83,91,113.84,78.4,113.84,330.25,,,,,,,,,,,,,,,,,
,114.04,3668,114.04,92,114.05,78.4,114.05,327.34,,,,,,,,,,,,,,,,,
,114.24,3716,114.25,93,114.25,78.0,114.25,324.75,,,,,,,,,,,,,,,,,
,114.44,3749,114.45,94,114.45,78.4,114.45,324.88,,,,,,,,,,,,,,,,,
,114.64,3796,114.65,95,114.65,78.4,114.65,324.06,,,,,,,,,,,,,,,,,
,114.85,3836,114.85,96,114.86,78.4,114.86,323.53,,,,,,,,,,,,,,,,,
,115.05,3886,115.06,97,115.06,78.4,115.06,322.59,,,,,,,,,,,,,,,,,
